trigger,Av1,Ap1,Av2,Ap2,Bv1,Bp1,Bv2,Bp2,Av1_z,Av2_z,Ap1_z,Ap2_z,Bv1_z,Bv2_z,Bp1_z,Bp2_z
1.0,3.4,0.49,0.8,0.51,2.4,0.75,0.8,0.25,0.5343871737355944,0.7588107970133436,-0.03319535246888941,0.03319535246888941,0.6207039519193441,0.7588107970133436,0.8298838117222345,-0.8298838117222345
2.0,2.8,0.18,2.2,0.82,2.0,0.16,2.3,0.84,0.5861772406458443,0.6379673075560941,-1.06225127900446,1.06225127900446,0.6552306631928441,0.6293356297377192,-1.1286419839422388,1.1286419839422388
3.0,9.5,0.2,0.6,0.8,1.0,0.12,2.6,0.88,0.007854826814721315,0.7760741526500936,-0.9958605740666813,0.9958605740666815,0.7415474413765938,0.6034405962825943,-1.2614233938177963,1.2614233938177963
4.0,7.8,0.28,1.0,0.72,4.6,0.23,2.3,0.77,0.15459334972709582,0.7415474413765938,-0.7302977543155662,0.7302977543155662,0.43080703991509484,0.6293356297377192,-0.8962745166600132,0.8962745166600132
5.0,5.3,0.24,1.2,0.76,2.4,0.8,0.9,0.2,0.37038529518647006,0.7242840857398438,-0.8630791641911238,0.8630791641911238,0.6207039519193441,0.7501791191949687,0.9958605740666815,-0.9958605740666813
6.0,1.9,0.85,8.1,0.15,1.5,0.77,7.0,0.23,0.663862341011219,0.12869831627197093,1.161837336411128,-1.161837336411128,0.6983890522847189,0.22364677227409555,0.8962745166600132,-0.8962745166600132
7.0,2.1,0.31,2.5,0.69,1.8,0.03,2.4,0.97,0.6465989853744691,0.6120722741009692,-0.6307116969088982,0.6307116969088981,0.672494018829594,0.6207039519193441,-1.5601815660378007,1.5601815660378007
8.0,1.0,0.82,6.8,0.18,1.8,0.86,3.9,0.14,0.7415474413765938,0.2409101279108455,1.06225127900446,-1.06225127900446,0.672494018829594,0.4912287846437196,1.1950326888800176,-1.1950326888800176
9.0,2.7,0.66,2.9,0.34,6.3,0.27,1.5,0.73,0.5948089184642192,0.5775455628274693,0.5311256395022301,-0.53112563950223,0.28406851700272034,0.6983890522847189,-0.7634931067844556,0.7634931067844556
10.0,1.9,0.9,4.0,0.1,6.2,0.16,1.3,0.84,0.663862341011219,0.4825971068253446,1.327814098755575,-1.327814098755575,0.29270019482109527,0.7156524079214688,-1.1286419839422388,1.1286419839422388
11.0,4.8,0.25,14.4,0.75,20.4,0.49,4.8,0.51,0.4135436842783449,0.41509738628565224,-0.8298838117222345,0.8298838117222345,0.9329980553881503,0.4135436842783449,-0.03319535246888941,0.03319535246888941
12.0,13.8,0.84,12.0,0.16,16.8,0.18,13.2,0.82,0.36330731937540245,0.20793711864465292,1.1286419839422388,-1.1286419839422388,0.6222576539266516,0.3115172524651525,-1.06225127900446,1.06225127900446
13.0,57.0,0.2,3.6,0.8,6.0,0.12,15.6,0.88,4.092192136913389,0.5171238180988446,-0.9958605740666813,0.9958605740666815,0.30996355045784524,0.5186775201061518,-1.2614233938177963,1.2614233938177963
14.0,13.8,0.77,27.6,0.23,6.0,0.72,46.8,0.28,0.36330731937540245,1.5544788583111484,0.8962745166600132,-0.8962745166600132,0.30996355045784524,3.211760999439142,0.7302977543155662,-0.7302977543155662
15.0,7.2,0.76,31.8,0.24,5.4,0.2,14.4,0.8,0.2063834166373456,1.917009326682897,0.8630791641911238,-0.8630791641911238,0.361753617368095,0.41509738628565224,-0.9958605740666813,0.9958605740666815
16.0,9.0,0.77,42.0,0.23,11.4,0.85,48.6,0.15,0.05101321590659617,2.7974404641571438,0.8962745166600132,-0.8962745166600132,0.15614705173440313,3.367131200169892,1.161837336411128,-1.161837336411128
17.0,15.0,0.69,12.6,0.31,10.8,0.03,14.4,0.97,0.466887453195902,0.2597271855549027,0.6307116969088981,-0.6307116969088982,0.10435698482415336,0.41509738628565224,-1.5601815660378007,1.5601815660378007
18.0,23.4,0.14,10.8,0.86,40.8,0.18,6.0,0.82,1.1919483899393994,0.10435698482415336,-1.1950326888800176,1.1950326888800176,2.6938603303366437,0.30996355045784524,-1.06225127900446,1.06225127900446
19.0,16.2,0.66,17.4,0.34,37.8,0.27,9.0,0.73,0.5704675870164015,0.6740477208369011,0.5311256395022301,-0.53112563950223,2.434909995785395,0.05101321590659617,-0.7634931067844556,0.7634931067844556
20.0,11.4,0.9,24.0,0.1,7.8,0.84,37.2,0.16,0.15614705173440313,1.2437384568496492,1.327814098755575,-1.327814098755575,0.15459334972709582,2.3831199288751455,1.1286419839422388,-1.1286419839422388
21.0,0.6,0.25,2.2,0.75,4.6,0.49,2.0,0.51,0.7760741526500936,0.6379673075560941,-0.8298838117222345,0.8298838117222345,0.43080703991509484,0.6552306631928441,-0.03319535246888941,0.03319535246888941
